,max_error,mean_squared_error,mean_absolute_error
1,4.938734679439822,10.792479477582749,3.0913541528478246
2,4.934687751991985,9.190953599519279,2.7619078009741744
3,4.906364555920446,7.599058845381845,2.4080047839864256
4,4.870734747528656,6.352026690839321,2.1392634618019786
5,4.868342155565522,6.26755056427246,2.0888179439119403
6,4.805331484861098,5.139388248125855,1.8555619634935208
7,4.8377440870781445,4.884784600598072,1.7741633527481744
8,4.738676533503582,4.2409768112636375,1.6187855665313715
9,4.690848975155741,3.795082957129822,1.501324501593785
10,4.665880804856331,3.204041481312159,1.3301537241398664
11,4.587158578351024,2.9864883199409578,1.2783435011476294
12,4.7368642366730915,2.969124296334058,1.256781669378029
13,4.586285169135063,2.5446506448212904,1.140159778378756
14,4.641708168242261,2.4005068504875458,1.076357902628436
15,4.537194028362491,2.2364981757017106,1.0242303115792
16,4.477073272352947,2.073062653839778,0.9936285917905878
17,4.412373422234763,1.9615739350946149,0.9551287610797673
18,4.340815028635201,1.6759034400278798,0.8569833072554619
19,4.321321435791176,1.532819397256705,0.8168385100242886
20,4.285255941709805,1.3784828344900928,0.7592753153663445
21,4.089805262776542,1.1831894895632515,0.6922833517304806
22,4.110995449191031,1.145433419609438,0.6774530578289423
23,4.261372477895966,1.0813278172461247,0.6404028799566303
24,4.23085281557762,1.1727433124763647,0.6534208751996771
25,3.946643652487251,0.8867364750579262,0.5670090537506358
26,3.9826359695314033,0.8607839920073859,0.5434995376839632
27,3.7317766031734645,0.7348105019468928,0.5013767850968437
28,3.8029521378867472,0.7149843868813536,0.4779441965887494
29,3.783866326879697,0.6554071943128482,0.45497043353530997
30,3.7439087517446206,0.5865565118520347,0.42204275082763504
31,3.622897746767607,0.5366502947091245,0.39672432436142196
32,3.740803478354415,0.544367459423001,0.40033919995177614
33,3.4184979356472165,0.47759342609260014,0.37318127670907075
34,3.4376125121053795,0.46605585061360766,0.35694068419831
35,3.5393914993708537,0.4889704947503839,0.35739324088347735
36,3.3050287106050846,0.37016581414667954,0.31062721577357716
37,3.2048251615072134,0.2844866454275264,0.27116930442526044
38,3.112108633966914,0.34314639168370714,0.2966305639819532
39,3.052960584837044,0.2683560560726394,0.26345486465119416
40,2.9907399556712275,0.24436002120743616,0.2447413075521596
41,3.3591981706645395,0.3456946797335566,0.2776166058731862
42,2.966574922831535,0.2305665116928468,0.22554453794515378
43,3.1204980029612397,0.25688538742535244,0.22160640052747052
44,2.8924769312496164,0.19495024178013434,0.20567326743883124
45,2.760941199147794,0.16591070835838223,0.18569160560558734
46,3.019111689919825,0.23415388066232826,0.21458377803546405
47,2.637080892725629,0.1727979467219897,0.17758762295091632
48,2.51503281302773,0.12757564995574736,0.15503689800040815
49,2.5606698434672066,0.13120521427030865,0.15912879256690932
50,2.5395579488939117,0.12573111382070182,0.15574565372260438
51,2.7731433399168726,0.1491585241111858,0.15904674033959132
52,2.250168196732713,0.10108003257254095,0.13203347373297333
53,2.560575123373543,0.12758064023452234,0.14687357696564973
54,2.101321114183232,0.07743301274636545,0.11944811601015212
55,2.0841515814752523,0.08021712560340721,0.11385962119939963
56,2.2474332662668726,0.09429117215914169,0.12161379210953133
57,2.3979925588913287,0.08457139409238587,0.10964614715773703
58,2.1558715205102734,0.07285721594484953,0.10631825682435103
59,2.232370780630333,0.08333528697947369,0.10838486887965723
60,2.0279744139566795,0.06742903902098708,0.1001849732657737
61,2.002376248470873,0.05294487516853233,0.08898818865144595
62,1.9713143705906304,0.05096924986946089,0.08628463611876662
63,2.092774267528202,0.06813368642269632,0.09615735482513732
64,1.85163048958919,0.04301030181571379,0.07881007919501441
65,2.0245388169873695,0.05286210595939802,0.08682813314162897
66,1.8993134076462832,0.04207171926458495,0.07906702762432874
67,1.9058203627694186,0.049784330302312135,0.07696799558991238
68,1.7434238540225426,0.03568013102532111,0.06877246395602012
69,1.757238909653444,0.0375899124529535,0.071600433255364
70,1.644919954689287,0.03062628396275307,0.062204818015832664
71,1.4736248220777355,0.03010756378489927,0.059632587448299
72,1.467007756216731,0.020096617815496355,0.054210763691720495
73,1.6828631849811124,0.03051488084461778,0.05986927286516073
74,1.7507073620632028,0.035360420468800384,0.06208366409733881
75,1.5156358261041434,0.021692970234674338,0.05126715567372308
76,1.5874540551120309,0.024992244108911488,0.05319086764097088
77,1.6984243190715176,0.026206405151727747,0.05469196469391962
78,1.4500136454908816,0.02490409818289909,0.04943979798162622
79,1.5731164722501718,0.020949829955949795,0.046086513936403395
80,1.2720635028397598,0.012671918729705602,0.03836617646282224
81,1.3351737772632115,0.017100778877708556,0.0415028522594543
82,1.3291672513082475,0.014164386394041103,0.03932703658910926
83,1.4778518895328892,0.020735261768369324,0.04395625311090701
84,1.3869397077907977,0.016067229834044783,0.039832179593966836
85,1.5440656166522908,0.02104226262096903,0.042860950742414944
86,1.2525533417033463,0.013228965675276403,0.03497063602285454
87,1.2888171810735805,0.014788263512346052,0.036054208113651884
88,1.3008163768446463,0.014674713693990591,0.03639704922952238
89,1.1780737259815055,0.009427787499289174,0.030206626001333104
90,1.2841141144699977,0.01361261219633496,0.03432662695704729
91,1.2256030554782595,0.009987594718850534,0.029036415646724566
92,1.0444186131360857,0.006781503015558255,0.026983724210689175
93,1.1083093338866161,0.00856416407233105,0.02519067083836196
94,1.1033193808733335,0.009214322248391563,0.026102212726450223
95,1.191817227590991,0.010395430822256906,0.027023407459855268
96,1.0252695582453335,0.008134196762621027,0.02277600743838948
97,0.9955605915367851,0.006559839992729298,0.02362036615810884
