,max_error,mean_squared_error,mean_absolute_error
1,4.946915449396895,11.532382246287524,3.2598999224441485
2,4.940098788192344,9.98702411974021,2.943632501470685
3,4.92870741517132,8.889243241691265,2.714720929226176
4,4.928636116210696,8.615626807730164,2.653662224635654
5,4.928439194773402,8.437984409466441,2.612619689334154
6,4.928208584073496,8.224044597985886,2.565210976678901
7,4.92787086979248,7.8504571081079835,2.4770628570232978
8,4.9278272770313265,7.717390726379038,2.446815769253831
9,4.927452506766739,7.211986444694033,2.320289295979767
10,4.927457870448952,6.9427635019203775,2.24675895363337
11,4.927111739398155,6.43698841947649,2.1113927008164626
12,4.926578609555926,6.02922122009919,1.9971222474283248
13,4.926781370786267,5.799612836076756,1.9201540819115521
14,4.926787939461709,5.5051156065659566,1.831649015652971
15,4.92659317786209,5.295670776851629,1.761948773353531
16,4.9259669444318535,5.189913449060892,1.732641282529768
17,4.925962900468373,5.083080846636849,1.6926052454601015
18,4.925746859772445,5.038120583219961,1.6792858992821642
19,4.9249928778915075,4.909329770193041,1.6408299295399897
20,4.923495604741533,4.82646898566457,1.6107571108361087
21,4.922633263517235,4.776183840464586,1.6012162151186395
22,4.922262934054478,4.632259654535477,1.5403336813601542
23,4.92123953527548,4.529785871132916,1.5116652471547203
24,4.920934298289074,4.5060751321521595,1.5050161356191374
25,4.920788913699138,4.428815218427088,1.4664297307059715
26,4.918619874740999,4.26791795083315,1.405591463450478
27,4.918869019635588,4.211521763605896,1.376076404633384
28,4.918310169844433,4.180682099331155,1.363329019441308
29,4.917960434501604,4.202566844561983,1.361655937597616
30,4.918134217269805,4.152863541851802,1.3430583703937231
31,4.919487781091372,4.082049911693352,1.3087703230441827
32,4.918068114792524,4.094324585000296,1.3066795931940807
33,4.918148918453356,4.027293325552085,1.2813676230900655
34,4.918728910442652,4.004101498454915,1.2719587864049127
35,4.917530731180561,4.005108388730201,1.2736376783959076
36,4.916229164325614,3.9613606726939152,1.2547018059242903
37,4.915813244747101,3.918027998986359,1.243476680453872
38,4.914494341684561,3.927299520527046,1.2437743263351755
39,4.914776681810036,3.8839945551080395,1.2326997943342566
40,4.912458114216263,3.842535780044906,1.2133843407256029
41,4.913476232086234,3.841474173318248,1.2129452761922412
42,4.9117864466036965,3.803639430679133,1.2006889500193767
43,4.909749042963583,3.769638075319869,1.187708715125187
44,4.908129722040419,3.75261363361058,1.1798496776370302
45,4.907317466157933,3.7396380701677217,1.1704352962094318
46,4.905545660106194,3.675723698183613,1.1499513902140934
47,4.90374521931547,3.660859491019409,1.1404650112840182
48,4.906841100175698,3.675870842568755,1.144830611348057
49,4.905646351887455,3.6379964916322085,1.1304440053789735
50,4.906804961537347,3.6500283172726324,1.1319799331481923
51,4.902832030813408,3.631175267286899,1.1272759856737844
52,4.904685152765262,3.632777872994177,1.1252414276806764
53,4.903303317564144,3.6136612349875885,1.118204783836686
54,4.904009852619308,3.6354268360626087,1.1188546940442117
55,4.901948335058924,3.597398381301353,1.1071769259450084
56,4.9049362888730625,3.611823267799427,1.1108228419446562
57,4.904767587011341,3.6128523966691395,1.1104280179078374
58,4.90250508560823,3.5830538492408173,1.104155461455071
59,4.902589531367799,3.5731592045447913,1.0963077073633207
60,4.904293186825965,3.5917893188653625,1.1008703961701778
61,4.9040487083845585,3.5862801268437754,1.09849446368467
62,4.903252208814759,3.5720615478395064,1.0940957444032144
63,4.904898040478939,3.580203510204196,1.0942793431921927
64,4.9037781732488845,3.572240014570163,1.0893916813157314
65,4.904622815690513,3.5836227238592846,1.0943572613863817
66,4.905557888109287,3.573498163550496,1.0886025334234566
67,4.90381590502854,3.581486493148341,1.0921735794225422
68,4.904020982496279,3.568546756054515,1.0872799057728024
69,4.904479643640585,3.571642495981039,1.0866995803217023
70,4.9032937043518805,3.5680092130210452,1.0852843341288165
71,4.903922896016665,3.566543547655921,1.0855327027338648
72,4.903552533547998,3.55910143332787,1.0807233454774412
73,4.90527208041228,3.573404081868604,1.0846695574027698
74,4.904425816736028,3.5731656163118393,1.0823158107892454
75,4.904040973416517,3.5671451833501915,1.0822767631941288
76,4.903757595748898,3.5610839028095493,1.078724350740963
77,4.904493646183169,3.5662360974081895,1.0804351822324498
78,4.903999407165618,3.558530983901561,1.0777973476164129
79,4.903909493970811,3.56534574809094,1.0787573806045831
80,4.904156939796455,3.565490554961753,1.0778922509373394
81,4.90365894029251,3.5652845933279362,1.0784110931844306
82,4.903771103771379,3.563104712108824,1.076986265727419
83,4.904099772646804,3.56006279541614,1.0751483805053776
84,4.9042926531594615,3.5632316003016933,1.076415656700746
85,4.9046355939484645,3.5593156790143126,1.0739404743230845
86,4.9039283286515065,3.5579897761555435,1.0736133468840912
87,4.90406678712155,3.5564089296021435,1.072825753206216
88,4.9039091596397775,3.556171837307207,1.0733676398120013
89,4.904133906246327,3.5574799318284307,1.0737782100304338
90,4.903419917726365,3.5486224961131763,1.0703259614737133
91,4.9047590384974615,3.5607204915045987,1.072860111146903
92,4.9042192784636525,3.56149228251863,1.073363368851289
93,4.904897450243299,3.5607413155845875,1.0724218081849008
94,4.903880535313296,3.552639432121639,1.0706424767369935
95,4.904114615473036,3.558621397866422,1.0723433502679884
96,4.904061275485544,3.558385209837648,1.0717954835626409
97,4.904545878734505,3.5557170395005366,1.0705820080358783
98,4.904151414877206,3.5580540324769356,1.070700789783803
99,4.903741781550237,3.54970795893958,1.0693171058574613
100,4.904723642922301,3.5586970155765054,1.0704152865211396
101,4.904800648514544,3.5577789765475045,1.0700029735059247
102,4.904534075814978,3.55756092147839,1.0700929218973616
103,4.9050590314857425,3.5593575155172443,1.070197021215587
104,4.904646321885099,3.5581238181225396,1.0696701616538962
105,4.904733178224565,3.560539675790058,1.0703944211533793
106,4.904675732363832,3.558563309910629,1.0687716000606406
107,4.904296684912238,3.555013864718079,1.068318734210613
108,4.904325462886191,3.5566171034866163,1.0685426177848367
109,4.904960358917209,3.563805296660869,1.070645383950744
110,4.904972034695876,3.5613025904232622,1.0696354133089467
111,4.904549115942533,3.5567711494086662,1.0675181979962902
112,4.904448783194095,3.5552671858663514,1.067621328628881
113,4.905121299903102,3.5583009445170193,1.0681992945029974
114,4.905021362376126,3.558197146874187,1.0680567180469511
115,4.904655487450878,3.560998396014081,1.0684549264459473
116,4.904777883951966,3.5621748551173336,1.069684396781042
117,4.904481255133285,3.557955017563743,1.0676352298542595
118,4.904583274834341,3.558331985289975,1.067441103511062
119,4.904756409925187,3.5571841761828447,1.0672093327459347
120,4.904831748651323,3.561833300442686,1.0685557306104583
121,4.904221632754178,3.5597006504732907,1.0675989528308725
122,4.905358174932148,3.564291682989166,1.0688200817165279
123,4.90469431358266,3.559872947492795,1.067909929556487
