,max_error,mean_squared_error,mean_absolute_error
1,4.946915712837147,11.578655776473092,3.2710750339826093
2,4.934397929157256,9.937144137333826,2.9412102412748333
3,4.9343128985449445,9.124729940991688,2.762511885554501
4,4.934282341112716,9.031640278802136,2.734954641432641
5,4.934096633987993,8.768316886762621,2.674192640820317
6,4.933630809534013,8.249991491723248,2.56179780250825
7,4.933477607366137,7.79256722516678,2.463538407817448
8,4.932728835658141,7.167906453119022,2.321122341065737
9,4.932526885297334,6.818414460597629,2.233668929127909
10,4.932064434183928,6.371044855589649,2.1092780442516736
11,4.9321207738307,5.889357683595164,1.9658520224286715
12,4.932271563657372,5.685955438253501,1.8891500060101751
13,4.932408469373365,5.52566904613792,1.8273932104823367
14,4.932249108475151,5.3732566447954575,1.773159230619746
15,4.932122123020091,5.324246356710258,1.7523413009278277
16,4.931903342201399,5.246581520343667,1.7301393262133837
17,4.93139556653949,5.120970468691747,1.689221810237809
18,4.931113706176041,5.035325615013969,1.6641077295884728
19,4.930730613237474,4.9579195501552125,1.637993195992371
20,4.929528762198077,4.824107755573319,1.593658088569113
21,4.928566076951141,4.732989238027749,1.5636404815075984
22,4.927210133029821,4.562759649347356,1.5061104791543305
23,4.926606717234249,4.494917177659061,1.4777002300189612
24,4.9264427338101076,4.4609756993987615,1.4623924500900733
25,4.925718040145867,4.408573457499923,1.437663501230681
26,4.925594400453898,4.360892604091257,1.4128701828485852
27,4.925499341362269,4.344525202668986,1.406540494670682
28,4.925331534029298,4.3140042273223,1.3912121671765267
29,4.924519373602588,4.255069295285844,1.364388331222088
30,4.924514061613351,4.239576170181768,1.355182760169957
31,4.924343870040539,4.215588163320269,1.3446962511906482
32,4.924145817025555,4.187471877948117,1.3322244134940795
33,4.924057633231334,4.1511945068511364,1.316017132505086
34,4.9236534166766734,4.110202787481261,1.300513864886367
35,4.92277706543758,4.076285727999023,1.2871274734171472
36,4.922265791833401,4.047958218755843,1.277261374836713
37,4.9223768982865295,4.010550528586699,1.261596988570993
38,4.921446127581564,3.992733334532984,1.25545056396648
39,4.921026955791082,3.956163510611803,1.2404623812257674
40,4.920359971955976,3.931285684180591,1.2304811668797735
41,4.91901444893414,3.90017804514414,1.2175926802800523
42,4.918554284572466,3.870726507846253,1.2066948713175
43,4.917861298466123,3.853955253754211,1.1998426258632144
44,4.917081751692679,3.8388770636381664,1.1916078394443042
45,4.9157329978909505,3.818482050297886,1.1843302705601169
46,4.9150593833039276,3.8033114530076206,1.1782112663334727
47,4.914476245428637,3.7899681430776315,1.172887830717582
48,4.914238773536776,3.7866816331299864,1.1708725648808016
49,4.914170414865681,3.7806946825106778,1.168574030896713
50,4.9133961416747125,3.767598287501681,1.1634871054042821
51,4.913543872212567,3.7637447297731437,1.1606369712456477
52,4.913211579846167,3.7559602411333928,1.1570051905671146
53,4.913038136557254,3.749531739174903,1.1549913018513012
54,4.912493480858738,3.7406427529623527,1.1514632889350322
55,4.912424651133384,3.733429366159157,1.1487789760737754
56,4.9122070113759,3.730825960248673,1.1473826896204629
57,4.9118755090195,3.7266149621788087,1.1455289741688093
58,4.911443418226829,3.7180772887392135,1.1424549046767243
59,4.911515534372948,3.7173633721428287,1.141649177646906
60,4.9113709269323556,3.7138701424581684,1.1398076454612047
61,4.911391228541455,3.7117998296636268,1.1386577928250814
62,4.911253638484218,3.7091868538367128,1.1373848814044405
63,4.910972411066305,3.7028053248856523,1.1345068803220058
64,4.910543433501169,3.697485850389507,1.132908732780566
65,4.910702365024651,3.693508840194531,1.1310947687693327
66,4.910636634633176,3.6903506955426053,1.1292329077992767
67,4.910290783285238,3.6872771016506722,1.127848505871811
68,4.910259217490511,3.685698805045358,1.1270697776216658
69,4.910299423689409,3.6852701603041678,1.1266252273013084
70,4.910285750006005,3.683149318272972,1.125463898467966
71,4.91024186826558,3.672576141555207,1.1236976329714221
72,4.910145475098216,3.672981676720341,1.12365332377123
73,4.909930702763874,3.6696011170439347,1.122230534753142
74,4.90989710413309,3.6694526783510377,1.12201064578152
75,4.90996666693097,3.6681251584754824,1.1212650072084915
76,4.909806616077025,3.6672068856157147,1.1207572477572618
77,4.909574961030282,3.6639373414639107,1.119362824910318
78,4.909613630523697,3.66308110620068,1.1188732536375696
79,4.909529689555533,3.6619521502669685,1.1182463243211305
80,4.90952330520227,3.6605201477341893,1.117151400460032
81,4.909491523586559,3.6612652920659112,1.1171311136573054
82,4.909455202549443,3.6607602354871904,1.1167590608482458
83,4.909354329541411,3.659252169164634,1.1160609350725887
84,4.909345067574536,3.6592659151605633,1.1157149873323722
85,4.909420044535181,3.659745680660714,1.115693463962109
86,4.909434070894481,3.6591663901015896,1.11533820381485
87,4.909446248891112,3.659030546203082,1.1151836209752588
88,4.909446428616103,3.6585477788739174,1.1148816970192028
89,4.909427282537352,3.65792144213935,1.114231245315461
90,4.909436067911536,3.657221458576552,1.113828384216076
91,4.909423035797283,3.656198184002571,1.1134297846548755
92,4.909430709585862,3.6564245173174106,1.113426764031795
93,4.909429045186915,3.6562006456833855,1.1132737760284823
94,4.909393415819424,3.6561422721145833,1.1131718808164968
95,4.909363168925233,3.6549271731858535,1.112658329025466
96,4.909343856777633,3.654695002832648,1.112521862285181
97,4.909372594091658,3.6547437706778636,1.1124609100127512
98,4.909291533588265,3.6535779234453796,1.1118076540011619
99,4.90932063508047,3.65319167259243,1.1114951074924233
100,4.9092360089251565,3.6509950724962064,1.110652878784159
101,4.909275476320204,3.6507322562558593,1.1104077050237569
102,4.909311349514232,3.651383037855482,1.11032577634944
103,4.9091857532999885,3.650062238695535,1.1097155738948146
104,4.909100968454121,3.64804729297258,1.1089572402499743
105,4.909085910497455,3.6481761248300995,1.108901471474696
106,4.909056662320563,3.6479308005554256,1.1085478496509007
107,4.909067578325444,3.6479059091320636,1.1084675880087187
108,4.909086669317236,3.6480469344763753,1.1083261522626473
109,4.909097286322785,3.6483704065463,1.108168733438285
110,4.909070544667751,3.6481730650403756,1.1079805352740568
111,4.909047766962435,3.648102017734128,1.107843773542742
112,4.909040638074194,3.648249261961669,1.1078059616778948
113,4.909030047309121,3.6491836061752085,1.1079082286097253
114,4.90904681688816,3.6494621624830113,1.1079057891829052
115,4.908978841697455,3.6483802035736,1.1073846552693718
116,4.908984721351861,3.648264371216065,1.1072409868274902
117,4.908974245835142,3.648388221864515,1.1072494171367957
118,4.9089807297657595,3.648562530752623,1.107231238913352
119,4.908984142634864,3.648305561492409,1.1070608487859077
120,4.908980114100816,3.648196691371952,1.1070081311440825
121,4.909025660659785,3.648351091772348,1.1069978326000405
122,4.9090263270922225,3.64858087065971,1.1070478907195176
123,4.909031532953305,3.6487461767123053,1.1069736528493266
124,4.909135778577534,3.6492594620713814,1.1069211716104923
125,4.9091187836177586,3.6491745823252892,1.106841292440842
126,4.909097136236909,3.647657087848074,1.106353856068514
127,4.909091781006813,3.647617998467849,1.1062595125251162
128,4.909077162409287,3.647251094202422,1.1061175320837942
129,4.909088853146607,3.647395718374136,1.1060883267685404
130,4.909095126167452,3.646979518513755,1.1059320768347431
131,4.909122223666752,3.6470139315494166,1.1058944907698198
132,4.909130766305319,3.647034752648175,1.1058303038444421
133,4.909161924013223,3.6472873007738515,1.1058564681642244
134,4.909148659576181,3.647331082022392,1.1058314599103591
135,4.90916452154444,3.646907133685011,1.1056602243011007
136,4.909144629879268,3.6464914977122613,1.1053981887955222
137,4.909145163117513,3.646324588953599,1.105311238522063
138,4.9091595404947475,3.646403586078214,1.105245656803453
139,4.909163596148871,3.645773466489129,1.1050497150099894
140,4.909158938277839,3.645629665118507,1.1049212468287306
141,4.909176307817575,3.645588884311309,1.1048187461228047
142,4.909206421717274,3.6460417652197137,1.10486158182381
143,4.909236954716479,3.6462864856222046,1.104857183222717
144,4.909252657393734,3.646486133891029,1.1048593155621125
145,4.90925335516876,3.646422805028029,1.1047962666876947
146,4.9092594311389215,3.64680384902938,1.1047528124864883
147,4.9093067766603875,3.647044312390444,1.1047613705371184
148,4.9093350635323905,3.647293486244794,1.1047530555594551
149,4.909334298706378,3.647089078522509,1.104656166294309
150,4.909324190837117,3.6466766972511038,1.1043999392319228
151,4.909316917283556,3.64714520199285,1.1044529947133868
152,4.909335719301241,3.6472209788143246,1.1044401206903305
153,4.909340055165983,3.647521638314586,1.104474770508298
154,4.9092658618776595,3.6472182470006786,1.1042748697747753
155,4.909280772236059,3.6475152100454773,1.1043316416620494
156,4.909265620823421,3.6473877575119076,1.104246289654719
